tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,average subtask queue size,rejected task
6200,1342,117,1.6525539726714873,3.3011467451733214,5.432331765112024,10.254072064712519,144,356,137,82,33279,0,0.8612471795868042,106
6300,1348,124,1.6483166551024626,3.32052912182819,5.556260633895766,10.437672454870924,143,357,139,84,33563,0,0.9073631968961337,110
6400,1315,119,1.6664939633592106,3.301675181840939,5.540466102417878,10.338464231132193,140,360,137,68,33606,0,0.8767205633729434,136
6500,1300,139,1.680636194896272,3.3120235725256926,5.783486356943217,10.466457564473192,151,349,148,96,33993,0,0.8872571419084784,157
6600,1379,149,1.6618162519756325,3.264540476673832,6.063272613942214,10.592683549304954,145,355,142,70,34472,0,0.9322283307515842,155
6700,1309,102,1.6620840025818062,3.3065877126681302,5.219548791015917,10.085601318314863,136,364,133,62,32683,0,0.8093180278495431,117
6800,1300,113,1.6530635250401777,3.3329969847172136,5.546517144273318,10.231893834644493,141,359,140,75,31973,0,0.8210471828254444,123
6900,1323,135,1.6534637322167631,3.285460303835572,5.763612285265715,10.502049286514621,149,351,147,82,33920,0,0.9175087692532723,159
7000,1345,151,1.644473726421485,3.255792432268571,6.417526901214547,10.77810369492902,150,350,147,93,35107,0,1.002104662088486,201
7100,1349,153,1.6505540808008967,3.2906979969075394,6.625397498081744,11.111624822165311,144,356,141,80,35403,0,1.0524600440828515,206
7200,1349,124,1.6564783652636763,3.2721981343670152,5.408992927211213,10.217967828698486,147,353,146,89,33536,0,0.868096673612421,108
7300,1372,122,1.633326379492375,3.2744600641696717,5.543747549743846,10.380538554976171,141,359,139,76,32608,0,0.8455435126280588,95
7400,1314,126,1.6332651908672817,3.323246699889745,5.021439275513269,9.871463700955434,139,361,139,79,32213,0,0.7750710483153134,112
7500,1349,114,1.6388193979825045,3.3051618965007385,5.563965304555861,10.364346989260916,139,361,135,75,33204,0,0.8947282466894283,109
7600,1354,95,1.635232149681898,3.3017017015858316,5.903272855883967,10.574812637921731,148,352,146,95,34104,0,0.9515107174449894,154
7700,1351,124,1.6457819049565385,3.3083942610958825,6.1854740060658004,10.806857686808025,148,352,147,95,34249,0,0.9756287308437495,157
7800,1341,92,1.6364002770930732,3.295156027572733,5.574391034204569,10.438230212846097,148,352,148,100,32556,0,0.8717538072417251,115
7900,1356,144,1.6256311115235293,3.2776512872265355,5.718925349807798,10.419861931224908,140,360,138,85,33038,0,0.8964492748913062,132
8000,1347,118,1.6374252750378073,3.3246715006530514,5.115816306184346,10.083085830351289,142,358,140,85,32396,0,0.8061729637984156,91
8100,1381,108,1.6330147128301578,3.3027963850625834,5.71485685554593,10.436410186175024,150,350,149,103,34401,0,0.9413135630603371,137
8200,1374,113,1.6256180985346569,3.2870462920050754,5.497561581953915,10.13905229008181,140,360,139,93,33293,0,0.878281813852456,123
8300,1375,137,1.627734388601496,3.23823249935535,6.0528756908793175,10.602335092088738,140,360,138,87,34812,0,0.9880231570915309,188
8400,1371,102,1.6248270877959679,3.272235294920753,5.521816284878913,10.226881836433098,139,361,137,82,33195,0,0.8766458862123132,131
8500,1320,96,1.6384926879595505,3.3045695572305256,5.19294702456173,10.004982223337356,143,357,141,94,31835,0,0.7952166214372979,119
8600,1416,106,1.6081407500011127,3.29689353489795,6.019225803133289,10.568867663682024,148,352,147,99,34061,0,0.9970324473189415,158
8700,1335,100,1.6323908331804415,3.319119355122713,5.774732989940841,10.51606723012978,137,363,136,82,33179,0,0.9076686512520219,168
8800,1399,106,1.6153066962186609,3.3092103911863116,6.037620113685635,10.630615690295592,145,355,145,94,34153,0,0.9888259650696466,180
8900,1383,95,1.6119805169830412,3.3099590348267833,5.6745092737983285,10.448192247885908,134,366,132,84,32414,0,0.9173823080128335,120
9000,1343,71,1.6017967460895752,3.249425496430673,5.157705454282483,9.850470503903434,148,352,148,101,32856,0,0.8342010399613655,143
9100,1385,116,1.6027387858517852,3.2804177848529923,5.590892627213682,10.237793819878476,149,351,147,93,33387,0,0.9038935612920301,140
9200,1350,108,1.6154157566114775,3.3442157626956304,5.728257254650949,10.450869341164125,151,349,150,104,33537,0,0.9203988295671418,150
9300,1423,117,1.6082390128481958,3.2945110652765006,6.539391146800399,11.079715908812718,149,351,148,106,35028,0,1.0829979880103184,157
9400,1384,153,1.6228532034732677,3.3206107399907285,6.132570372262554,10.69464340847546,149,351,146,98,35012,0,1.0110941230264148,148
9500,1384,96,1.615896889928448,3.3053980812867936,5.964286894443271,10.500594485419152,142,358,140,96,33604,0,0.9611630511887301,139
9600,1319,109,1.6090112810716386,3.2759778978515577,5.759285302591982,10.31055098351315,143,357,141,84,32798,0,0.8695428425609998,147
9700,1315,79,1.612775689703746,3.2868348850886884,5.655042181083412,10.300840690094619,134,366,130,83,32424,0,0.8591878094270031,151
9800,1351,119,1.6127174737177268,3.2892029123513336,5.713320827274244,10.352403344110572,143,357,139,87,33318,0,0.9038020573119081,135
9900,1398,105,1.5999197547715482,3.2885400727380096,5.700443671546062,10.43811299324119,135,365,134,78,32663,0,0.9087087235175662,132
10000,1318,124,1.6052206700122462,3.2968238181979808,5.091346414632821,9.887398876928664,146,354,144,91,32423,0,0.8222087690688551,117
10100,1375,131,1.592835755566935,3.2701140267139306,5.060790505436672,9.836158286699478,151,349,150,99,32142,0,0.7867552381055453,110
10200,1384,101,1.5920980430008205,3.268455866473734,5.671395285217422,10.26134765345917,138,362,137,87,33344,0,0.9393179977644271,142
10300,1401,105,1.5788687612930628,3.2940446734921767,5.573209305488268,10.32090337462413,145,355,145,100,32815,0,0.8809484568218494,143
10400,1396,79,1.5848885538402202,3.276209590273435,4.856587777538128,9.628711918650332,134,366,133,83,32114,0,0.7950115695417158,93
10500,1350,99,1.5882668910843016,3.3015531145715618,5.131864613318044,9.856079019860559,141,359,139,92,32453,0,0.8261810273942171,120
10600,1373,137,1.6076398776072593,3.2962783537467133,5.143972149086761,9.930597066132425,143,357,140,92,32520,0,0.8045898559880118,118
10700,1345,113,1.5929648583807068,3.3001191857812437,5.298873000383761,9.949821285394984,139,361,138,90,32786,0,0.8526885800057604,127
10800,1347,85,1.6042780400483778,3.3096897212076057,5.66702717887493,10.277937434330754,144,356,142,92,33011,0,0.8885561009781604,135
10900,1420,92,1.5929846256070763,3.276150911700703,5.1687304138153785,10.029736898775948,138,362,135,85,32447,0,0.8530792620125738,93
11000,1363,97,1.585947945822534,3.3003782209285193,5.643882694126067,10.214929313209614,141,359,140,99,33092,0,0.8974222105687533,141
11100,1373,101,1.5941488645596522,3.3225586919433288,5.82919853590971,10.487974718466495,146,354,143,98,33068,0,0.9168578645299594,138
11200,1396,130,1.5948124530761973,3.2817865889109146,5.775572448169416,10.405410123212928,140,360,137,88,33686,0,0.9409817041511691,154
11300,1385,108,1.606398914147332,3.3192808289686893,5.805560952585479,10.474178018118455,144,356,143,77,33524,0,0.951604851046953,125
11400,1341,102,1.6036768148206084,3.324754725131677,5.468699355739158,10.175711531091574,137,363,135,70,32601,0,0.8607439669340043,151
11500,1352,90,1.597147297746183,3.3033853069969057,5.511599803564147,10.194394609506782,138,362,137,76,33054,0,0.8859625695315723,157
11600,1383,78,1.583391211519988,3.3200058997557256,5.967207112456779,10.64109544182066,135,365,135,79,33304,0,0.9775091378508843,165
11700,1384,91,1.582642577669336,3.275711498918123,5.241513636246906,9.943739706694698,149,351,147,104,32617,0,0.8306571583691789,111
11800,1380,105,1.5725000049106654,3.290606919863901,5.239058372189683,9.94543473368334,138,362,137,83,32320,0,0.8393002224804421,135
11900,1356,86,1.5715359741905093,3.2466110466930265,5.576888662727623,10.18092802436753,130,370,130,79,32749,0,0.8807107730581314,146
12000,1296,84,1.5936498985034802,3.260749855682627,5.39651416193503,9.996119259412724,150,350,147,98,32754,0,0.834780769723383,162
12100,1386,84,1.5938517761555957,3.2328534515694813,5.658997110313485,10.223237671514623,143,357,141,89,33923,0,0.9184487114032693,158
12200,1367,84,1.57967247597842,3.2886650767565833,5.725222616183434,10.362909380399522,135,365,133,81,32903,0,0.9220391953803437,136
12300,1410,95,1.5785926823472003,3.2544236694502002,5.218039102618324,9.949192309413998,137,363,136,86,32857,0,0.8187281732720385,110
12400,1354,78,1.5862271891214477,3.251429147185099,4.920436209042342,9.603151962823125,127,373,127,69,32363,0,0.7888480009650904,141
12500,1366,94,1.573278863403325,3.247987753508089,5.485379412922328,10.055499166696443,138,362,135,85,33037,0,0.8755010858840427,148
12600,1380,85,1.5772001957086845,3.321820341284601,5.668486654262518,10.317867723191812,137,363,136,81,32948,0,0.8897435415159544,138
12700,1355,87,1.5900084913718218,3.268841077407771,5.366000193513673,10.044786045632769,138,362,137,87,31995,0,0.8564472792764345,121
12800,1393,67,1.5687964469037123,3.2571855536231733,5.0566651198835215,9.817528384678807,137,363,136,91,31997,0,0.8162485978103543,94
12900,1355,85,1.569084425935868,3.247526261681632,5.369051136250406,9.932793901241576,135,365,132,81,32563,0,0.8306186643489981,170
13000,1357,88,1.5908445815691274,3.2788711311624623,5.4354916449229815,10.081830741547941,143,357,142,91,33538,0,0.8733571946319573,168
13100,1332,104,1.5744610559633452,3.2912545606162076,6.016226782708627,10.447164405389499,141,359,139,96,33234,0,0.9360397394538083,189
13200,1357,112,1.5799908709386792,3.250683387261079,5.638918525879023,10.240850635014882,143,357,141,99,33811,0,0.9097821881622157,159
13300,1344,124,1.5750223378673756,3.3009862089603983,5.728011826717519,10.250597688471805,144,356,144,97,33578,0,0.9133756757653498,188
13400,1366,85,1.568893384914813,3.3199671583007673,5.6912758149984075,10.158975120487106,138,362,137,90,32831,0,0.8929135840317507,155
13500,1369,99,1.5682316101705924,3.3182126242622743,5.818147612430761,10.526966393205127,141,359,141,89,33667,0,0.9637291105962721,152
13600,1385,116,1.5921726382274752,3.2562983928550633,5.760061896391603,10.279431586494454,148,352,148,103,34556,0,0.9266257751940179,165
13700,1393,109,1.5707552533504383,3.296870412648758,4.96904218789653,9.628756922284577,144,356,143,99,32443,0,0.7861732525252293,116
13800,1361,110,1.588880118405134,3.2732221608647443,5.123591845523808,9.761205507066338,148,352,146,94,33001,0,0.8319324852825062,127
13900,1383,138,1.5820334299707406,3.2673316177889102,5.91567679638398,10.526977909094821,141,359,141,97,34006,0,0.9737286940136761,148
14000,1395,129,1.5857425083830239,3.2915211471311214,5.9380682201345305,10.446603388466714,145,355,144,88,34446,0,0.9727642399683499,161
14100,1378,127,1.5884103010129191,3.247319634210612,5.463420656306966,10.106635695144552,146,354,143,98,33587,0,0.8696055788836803,131
14200,1355,120,1.571136362236593,3.2642806211636946,5.252100947268153,9.860230898259095,139,361,138,78,32617,0,0.8317299718482266,98
14300,1335,105,1.5784658391189188,3.3190312881002275,4.976546977166546,9.690970510711061,139,361,135,81,31683,0,0.7642723511458581,115
14400,1400,90,1.5688302898735982,3.286116530141029,5.38352679647746,10.046965074642362,137,363,136,82,33171,0,0.8950062669967876,132
14500,1386,87,1.5387304784791624,3.292760015963151,5.513024473878627,10.06894319067109,142,358,142,93,33124,0,0.8995105536079749,158
14600,1350,89,1.5496987479675244,3.2866982409682697,5.038198600683934,9.765708092521349,136,364,136,86,31410,0,0.7752495114193678,109
14700,1368,92,1.560547626230082,3.3429961545067837,5.460391519142998,10.093132540580399,134,366,132,75,32106,0,0.8540066883123555,138
14800,1396,113,1.5669772898316727,3.269855311741083,4.690508069185866,9.364094014796393,139,361,135,85,32915,0,0.7581865513748768,109
14900,1364,116,1.5565315034000569,3.322638606305246,5.646061848105756,10.324505619338687,148,352,142,94,33688,0,0.9204021686180396,155
15000,1364,102,1.5629214364828232,3.282972368307031,5.634343109296811,10.213249737901286,138,362,136,83,33704,0,0.9239044261801422,156
15100,1382,112,1.5762982899544085,3.286229150611723,5.895982620696853,10.480303138919195,139,361,135,86,34206,0,0.9450799816001991,158
15200,1378,97,1.5839896029928564,3.3165950948873144,5.765670475347512,10.315169320978018,139,361,137,78,33742,0,0.9178797732554317,169
15300,1388,77,1.5536560214866137,3.304168808161689,5.241071713000991,10.008634892424423,133,367,131,66,32258,0,0.8430072336348402,113
15400,1374,71,1.5643400899034117,3.26132132571295,5.509391924157089,10.056368691014502,134,366,132,71,33075,0,0.8625674226333641,161
15500,1342,120,1.5654842248055392,3.2757204918006484,5.251024311220889,9.814850014349878,137,363,136,78,32558,0,0.808956924789636,122
15600,1375,99,1.5546174387615255,3.3054354684516216,5.45510134731129,10.025930841121204,143,357,141,86,33193,0,0.8727394003701849,150
15700,1377,108,1.5761106230428075,3.3187431184175176,5.517152351245086,10.141951173714514,139,361,137,73,32939,0,0.8709912556811821,136
15800,1386,94,1.543101255151002,3.3047125400658075,5.725093193872863,10.19873582260664,137,363,132,72,33110,0,0.8954496991588486,153
15900,1416,86,1.5442470446774836,3.2853106455225896,5.14902094023298,9.74391403949669,137,363,135,76,32656,0,0.8389286175980176,109
16000,1377,105,1.5567658277323142,3.315818652674904,4.979801193193728,9.713927484361852,145,355,142,80,32524,0,0.8249339588364394,95
16100,1375,109,1.561838975519403,3.280112290649834,5.562334813410809,10.022727770265659,140,360,137,81,33065,0,0.8894915630040855,139
16200,1357,101,1.5892861811587813,3.274974022676632,5.049678740386141,9.851150363602862,138,362,136,93,31791,0,0.785388401818844,105
16300,1316,103,1.568929696067418,3.29572554453148,5.595365550084714,10.079902493013899,138,362,137,79,32327,0,0.8880002193399399,139
16400,1371,117,1.5824370153220009,3.28743702472431,5.576469208240152,10.149095335256721,139,361,136,76,32733,0,0.8662934519575524,130
16500,1407,117,1.5828298181436709,3.317641388915931,5.6711236052573675,10.377120781480466,136,364,136,84,33280,0,0.9189421836705121,129
16600,1343,128,1.5461393623733986,3.280416092853505,5.2040407240444715,9.85354506163506,140,360,138,87,31539,0,0.8045420755366028,97
16700,1346,120,1.5372795024406585,3.2707626620803882,5.139121288947652,9.688385337929404,137,363,135,88,31832,0,0.7779187644423324,117
16800,1341,125,1.5697474840528982,3.307887111939388,5.317014826501121,10.012446002937988,141,359,141,91,31981,0,0.8078334139935147,108
16900,1367,97,1.5442164858250422,3.2855263215753676,5.504104038253217,10.013758771276038,137,363,137,90,32325,0,0.870937075629731,136
17000,1328,109,1.5521702515771014,3.274116311174796,5.352815441325784,9.903485987015534,138,362,133,82,31893,0,0.81744075215672,120
17100,1373,94,1.5453365088573192,3.2863629416359585,5.592519255769876,10.18983078906282,145,355,142,89,32929,0,0.9082903943784741,149
17200,1356,93,1.5643928875033541,3.2986589324658246,5.8914474631600005,10.422807626085453,142,358,140,85,33272,0,0.9406062619220019,162
17300,1415,111,1.561946741594527,3.290853875184137,5.822949246199056,10.306505685330045,138,362,136,85,34211,0,0.9696085634409407,148
17400,1327,102,1.5780583798322507,3.286209425465048,5.432036143070056,10.078296570303534,134,366,132,83,31803,0,0.8237254061277519,122
17500,1353,96,1.5547424610719573,3.313965162695753,5.150578060077094,9.799294556043677,141,359,141,89,32144,0,0.8324079960889539,114
17600,1321,112,1.5810918683624993,3.3092553807136635,5.145455388786067,9.896827644996005,139,361,138,79,31520,0,0.7737513955330263,95
17700,1373,140,1.5550884474336863,3.245448513399189,5.544696201861431,10.048997112096218,141,359,139,93,33544,0,0.9176425674360664,129
17800,1369,97,1.5789018254639382,3.2350635724486114,5.488366613308188,10.205203448646772,135,365,132,77,32186,0,0.847083712382156,126
17900,1311,113,1.5729541814225203,3.2520266786599668,5.322255809075381,9.955546719658852,142,358,140,93,31804,0,0.8232819784286179,132
18000,1314,102,1.5633798325009902,3.279594425758175,5.40653403433011,10.027702601216427,146,354,145,99,32969,0,0.8449972685487168,172
18100,1357,108,1.5761137291279754,3.283508483284375,6.016972731616579,10.62070299426893,143,357,142,95,33540,0,0.9577772278853388,206
18200,1373,114,1.5576725658858084,3.272438780968401,5.882755376498773,10.356701542610363,136,364,135,81,33778,0,0.9373111000273893,185
18300,1362,119,1.5519262437034385,3.2846869150644453,5.488817233951901,10.033132650853041,145,355,142,90,33458,0,0.8912063999995226,156
18400,1376,88,1.5663958679192012,3.2396880607186502,5.495001856037861,10.119490063467833,137,363,136,80,31914,0,0.855948045352367,109
18500,1372,80,1.5424116588574437,3.2930101431375425,5.47395091554846,10.05426729614777,139,361,137,85,32670,0,0.8775318650320304,161
18600,1378,83,1.5488810285794339,3.2822750030976406,5.920913759270035,10.397566955854437,142,358,141,90,33405,0,0.9382303846356007,214
18700,1368,94,1.5511048656350785,3.2958560158071735,5.354690392214704,10.001363908951944,142,358,141,96,32077,0,0.8484590311716323,120
18800,1374,117,1.5679773692339096,3.273202223947049,5.266137324375459,9.929408170826084,136,364,132,80,32264,0,0.8269878985401036,120
18900,1346,135,1.564136629071025,3.2860483449650983,5.365045652582694,9.987236572280077,144,356,143,92,32636,0,0.8631552079574818,108
19000,1367,120,1.5680193259439819,3.2476693570084443,5.457489643231314,9.992363824742785,143,357,139,87,33164,0,0.8690559309249845,126
19100,1380,110,1.5571437139892006,3.28781937468723,5.7184541224135135,10.307529530054104,140,360,139,94,32961,0,0.9028168339931512,135
19200,1373,96,1.5477641572309522,3.2448887387220755,5.158789499534342,9.874710563809984,134,366,133,87,31659,0,0.8112846023482461,123
19300,1318,95,1.5692973327591264,3.2687511452660396,4.9021260859966285,9.56746448742737,141,359,137,92,31662,0,0.7582965526362923,134
19400,1361,105,1.5675790934473235,3.2666440733160265,5.489621198450612,9.989587023028424,134,366,128,78,32838,0,0.8500586879340153,158
19500,1364,95,1.5775984173310018,3.24509769632691,4.77307649846956,9.524704453368834,133,367,130,74,31895,0,0.749581959459928,127
19600,1359,107,1.5532935141067077,3.238417926595154,5.366971624112754,9.944780398151003,141,359,139,86,31712,0,0.8323885107417986,132
19700,1316,116,1.578418766684604,3.2526372310174105,5.288318815853924,9.867313000154342,145,355,144,90,32087,0,0.8197442776834124,138
19800,1386,118,1.5589340363397062,3.2560956295453503,5.800517318214833,10.273272979940574,137,363,135,80,32589,0,0.9194823137007593,146
19900,1311,99,1.564404811386175,3.2422466776126466,5.2474567983544365,9.854614434384493,138,362,137,88,31031,0,0.7716467226244202,115
20000,1389,118,1.5426300369115156,3.2491154879616686,5.449698825166833,10.054702153217463,140,360,139,92,33262,0,0.8949055101964923,148
20100,1353,124,1.5467321967189982,3.186668707410951,4.854267269992106,9.373722649524566,141,359,138,86,31760,0,0.7362239191776807,107
20200,1329,108,1.5603102887040319,3.2530831656234698,5.308275988859208,9.935869233671703,140,360,139,106,31594,0,0.8215174068679713,121
20300,1346,110,1.551660991131902,3.2524726929956165,4.788898688985912,9.398391726034413,131,369,129,77,30916,0,0.7207992793397385,93
20400,1349,105,1.5480752721896291,3.258757137135086,5.289368100425297,9.957026203000819,141,359,138,95,32240,0,0.8615286960044238,114
20500,1394,104,1.5432839675281302,3.202124107223544,5.781482824841903,10.163846556233691,134,366,133,92,32619,0,0.9027409157278234,164
20600,1324,102,1.5367281187059902,3.21888024926112,5.840836546779726,10.19995066428735,148,352,148,114,33070,0,0.9245483916386098,183
20700,1396,81,1.54534866065195,3.237111781515399,5.218956488243464,9.849501022252621,134,366,133,84,32656,0,0.8361423623369002,130
20800,1398,97,1.5268138050931774,3.2694120029871594,5.509206411397376,10.02156284693558,140,360,140,97,33062,0,0.8800447613419144,185
20900,1372,92,1.5428188419161544,3.245995145650088,5.9112436124135215,10.338481337126456,137,363,136,86,34134,0,0.9869029128646635,188
21000,1360,86,1.5275862165229486,3.305228055631375,5.48425960606942,10.170728763159126,137,363,133,87,32199,0,0.8580243427485508,135
21100,1384,92,1.5189813380203632,3.2307858429280474,5.095393690127324,9.646728114606669,139,361,137,87,32630,0,0.8245352363914568,130
21200,1414,94,1.5254031175392797,3.2159540036653373,5.1104071953015024,9.633199171331688,131,369,129,78,32240,0,0.8310142504508055,116
21300,1342,81,1.541826214877729,3.2753401071678714,5.52015823312418,10.0061262215945,138,362,137,92,32665,0,0.8631680677423232,158
21400,1376,106,1.5204089432982772,3.2645753975153258,5.593115404375432,10.04988059907456,133,367,132,81,32937,0,0.9056877592373717,157
21500,1390,109,1.528106888973319,3.237543037414473,5.211507147502909,9.628050889593467,133,367,133,86,32446,0,0.8080918313368433,129
21600,1363,85,1.5295681382949626,3.253495528446198,4.779988690473201,9.504335485159542,140,360,139,94,30882,0,0.7558388321593499,95
21700,1356,68,1.503952784435192,3.2871977713139886,4.809162702291315,9.475656676752862,131,369,128,83,30763,0,0.7498669692997619,117
21800,1395,87,1.5081516255745264,3.276842574146643,5.441382004146351,10.002211904070796,136,364,132,95,32770,0,0.8815011692030472,156
21900,1339,80,1.5274678361575456,3.2712596677244745,5.09354028397566,9.746876307534937,133,367,129,78,30766,0,0.7597621416681798,113
22000,1345,91,1.5405244705404173,3.26311327180367,5.3021318677508615,9.818325583562372,132,368,131,94,32337,0,0.836827443583729,148
22100,1392,84,1.5240902687247024,3.226389851916922,5.128566134019568,9.786488603413051,135,365,133,96,31627,0,0.8144036731155718,132
22200,1348,131,1.5355182823038438,3.2395183832010566,5.502295709533713,10.072263542286032,142,358,138,100,32693,0,0.8887787119840396,148
22300,1379,124,1.53149977908709,3.266030032174896,5.631657703405243,10.122425643823767,134,366,134,91,33274,0,0.8985974367175363,189
22400,1376,158,1.5281973934357393,3.2520316884408498,5.262378830983189,9.782501487925058,145,355,145,108,33101,0,0.8126390140945767,131
22500,1374,144,1.525999650746204,3.1996170988608372,5.623740213605978,10.094742207289885,138,362,135,88,33367,0,0.9158281551773918,157
22600,1379,88,1.5180833722080052,3.2908664488130763,5.342909292574356,9.977835289813665,139,361,138,98,31751,0,0.8500148307249928,134
22700,1392,80,1.5172666808307866,3.233438842061886,5.3050436230961955,9.927779401497306,134,366,134,81,32295,0,0.8674741372575394,164
22800,1351,70,1.5152784693507646,3.2057923061281417,4.967404477508431,9.5905931601291,141,359,139,106,31615,0,0.7974611289377264,139
22900,1354,99,1.5157137939485952,3.2793249765503116,5.584684935010846,10.110833676497222,139,361,138,99,33090,0,0.9124077949068288,187
23000,1384,83,1.526310240672022,3.262059828547263,5.501265677809127,10.026309153472626,138,362,135,96,32167,0,0.8831261539324915,142
23100,1342,92,1.518696227679009,3.2610843961116767,5.112028660859377,9.716675059551244,132,368,131,86,31411,0,0.7808365851606758,124
23200,1387,96,1.5267687219214596,3.276946006160563,4.764204934258564,9.466745716598393,139,361,138,97,32335,0,0.7721539516467512,107
23300,1377,115,1.5174272477676152,3.248773968265062,4.767673288193835,9.463258196876616,137,363,134,88,32316,0,0.778671712620639,119
23400,1372,99,1.518398668812195,3.260835529451068,5.389124781471143,9.883624117329473,139,361,136,84,32776,0,0.8762892230512574,137
23500,1365,82,1.5245798155615298,3.2373598392581857,5.008216265577476,9.641213878500713,138,362,138,85,31854,0,0.7953186971526162,127
23600,1374,87,1.5197506628139406,3.2670367768497397,5.28026721310735,9.85289225737582,135,365,134,86,31947,0,0.8534141831901575,131
23700,1357,131,1.5426858200104772,3.266334877372854,5.595250556317366,10.161620206537474,133,367,131,74,33461,0,0.9060773857016422,154
23800,1309,118,1.553781599795088,3.286625549069355,5.306354321435739,9.948628804871616,135,365,133,83,31254,0,0.7809661161869472,133
23900,1385,107,1.5300298467277602,3.2232730730690213,5.03959435191907,9.652137392490863,139,361,136,95,32329,0,0.816359966750666,121
24000,1363,84,1.527439060554995,3.2242364980489016,5.094948849988645,9.652719334598931,129,371,129,77,31893,0,0.7930622049735762,151
24100,1393,81,1.502677855762549,3.251120947210236,4.726804581728396,9.310536972398754,140,360,138,93,31328,0,0.7452127475939007,103
24200,1383,92,1.5129778783355683,3.2150042703193447,5.236047786465007,9.717227741594218,136,364,133,92,31912,0,0.826274902271401,121
24300,1309,87,1.5253533883934927,3.2799377753357266,5.654302757431709,10.179255833073395,133,367,130,83,31159,0,0.8585422164442937,145
24400,1360,90,1.5291581965832928,3.24700786971746,4.78822503282984,9.477314045552998,130,370,127,77,30543,0,0.7229580215684851,98
24500,1313,74,1.5239469361579636,3.252994561894843,4.86326146605796,9.300992757404366,132,368,129,87,30906,0,0.7335716530987694,122
24600,1381,90,1.5239145768017588,3.2435562513077514,5.160602653202977,9.80859747404112,133,367,128,79,32529,0,0.8504262923491688,131
24700,1374,94,1.519962738194518,3.2608670076468,5.128065010076951,9.683235340521456,131,369,129,89,32002,0,0.796435059826946,134
24800,1348,80,1.5190085694335276,3.2693730926070037,5.634031546982078,10.05555351195421,134,366,132,87,31334,0,0.8570440121470986,152
24900,1352,110,1.5529473725791056,3.241891740783346,4.993618937659143,9.666129145021502,138,362,135,90,32298,0,0.7790791265199657,116
25000,1367,85,1.540951142086914,3.262812390301571,5.361791379502253,9.960500992485873,141,359,137,85,32496,0,0.8713118339390761,152
25100,1419,111,1.535012351878645,3.2581824878050103,5.385457180556706,9.93252742558128,140,360,137,89,32860,0,0.8598437919788411,129
25200,1392,103,1.5251660309071564,3.2645413691172225,4.889851046206306,9.492019292826786,139,361,137,91,32620,0,0.7934966135066045,109
25300,1364,75,1.512513986567206,3.2236060452751865,5.06539964000272,9.632599809506557,132,368,130,77,31175,0,0.7811629311279354,128
25400,1375,105,1.5230346892132538,3.225526796723466,5.289991657222014,9.831797044400014,142,358,140,103,32950,0,0.8552914670294749,145
25500,1428,111,1.5133034625062372,3.2623480312910442,5.0890850411536785,9.7015991062714,132,368,130,84,32355,0,0.8326417612516326,98
25600,1383,101,1.5174805334843553,3.278889214901535,4.958268860083669,9.6988390109769,141,359,139,93,31424,0,0.7806647755273337,115
25700,1350,116,1.5315978020863015,3.2230807609345224,5.0014321169292275,9.51423087463344,135,365,134,98,32100,0,0.7809555511922595,122
25800,1353,109,1.5118757566543155,3.252427380784511,5.174765345049089,9.671664255655925,137,363,136,97,31678,0,0.8030428926095139,123
25900,1380,115,1.496914295873288,3.219969333726537,5.607198129507026,9.91232197249821,139,361,135,93,32568,0,0.8862867912049704,155
26000,1383,111,1.508166533416488,3.243760086718035,5.4467549615238955,9.862183110588745,135,365,134,92,32400,0,0.8786239301664861,137
26100,1372,135,1.4958983022478747,3.2704908529100822,5.406177345896351,9.884373794504375,144,356,142,96,32450,0,0.857445630187915,128
26200,1353,120,1.5287047768829063,3.2259704289064395,6.064187800448585,10.392464858614739,139,361,139,94,33564,0,0.9386171223394163,182
26300,1376,108,1.5185291378282448,3.238265285840905,5.4536841528227695,9.841990126436661,138,362,137,96,33088,0,0.8934185086138176,132
26400,1389,107,1.5314067036124523,3.2529477520308525,5.10461978824599,9.680054327873098,135,365,131,79,31755,0,0.7887877662765268,113
26500,1386,101,1.5017052988462678,3.2793588362107595,4.856456811016018,9.482447252218087,132,368,129,80,31339,0,0.7629542766651547,78
26600,1350,86,1.5123807865546375,3.231605501609225,4.742332392831239,9.285560693132249,135,365,132,81,31193,0,0.7290915888551511,125
26700,1394,97,1.5142475000819102,3.2241870055325235,5.2453767188786085,9.702031417981678,139,361,138,93,32726,0,0.8508865055197805,138
26800,1370,99,1.5102503619643264,3.237271118202022,5.132244399805557,9.67822520113254,136,364,134,89,32477,0,0.8058587215336397,163
26900,1392,118,1.5170182292620422,3.2310703921502544,5.22681725875404,9.754999478790188,141,359,140,92,33598,0,0.8756809012756807,150
27000,1360,93,1.5240325133574382,3.226749160298316,5.305508333686982,9.79787133645331,134,366,132,89,31576,0,0.8340625559016996,121
27100,1354,104,1.5217785667545334,3.211679411733887,4.889477546982543,9.416999211351893,142,358,142,106,31769,0,0.7542390416296522,111
27200,1381,83,1.5193267347417008,3.1962052563652583,4.965760945143108,9.54397417462076,129,371,129,80,31127,0,0.7873761581576614,112
27300,1323,88,1.5192775705681285,3.2493552988960017,5.41024688138911,9.820391479746753,134,366,133,95,31275,0,0.8051454930249146,130
