Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
398,0,29,44,5,3,5,4.333333333333333,0.4483332393324196,0.9545059700989363,30718,52,149415,586
13,0,29,0,2,2,3,2.3333333333333335,0.5248827642566705,0.997981444024036,24244,27,147765,2236
18,0,6,38,2,1,4,2.3333333333333335,0.6769140498132544,0.998439977489917,17835,60,147371,2630
155,0,28,15,2,2,1,1.6666666666666667,0.5196636847356072,0.9306280484996277,17681,25,147259,2742
44,0,18,43,2,4,5,3.6666666666666665,0.21224855023222947,0.9956603449701824,16905,58,102617,47384
266,0,30,13,2,3,3,2.6666666666666665,0.4935250779910565,0.9971653651501923,23544,74,140689,9312
150,0,44,16,3,2,3,2.6666666666666665,0.598514622348194,0.9969562504477633,28819,81,149507,494
460,0,46,28,3,5,2,3.3333333333333335,0.45807977340473505,0.9983177545909745,28017,79,146994,3007
170,0,18,12,2,4,5,3.6666666666666665,0.49701738111038407,0.9486205715363357,29365,75,148779,1222
108,0,5,30,1,5,2,2.6666666666666665,0.6260167984577252,0.895578441821863,8101,3,97319,52682
253,0,32,18,1,1,4,2.0,0.7046331194561606,0.9949536804152143,15173,45,146761,3240
341,0,48,1,2,2,4,2.6666666666666665,0.5966588410969484,0.8863037580917253,22507,18,147778,2223
488,0,15,33,4,4,4,4.0,0.2718739055119828,0.950850183793864,33383,108,149124,877
183,0,22,18,2,1,2,1.6666666666666667,0.4560382983004678,0.4566002747702091,194,0,33982,116019
345,0,29,9,5,1,2,2.6666666666666665,0.48136824830801944,0.9999668296046568,18001,61,143749,6252
